source,native,name,p_value
GO:BP,GO:0050853,B cell receptor signaling pathway,7.93670775006532e-09
GO:BP,GO:0050851,antigen receptor-mediated signaling pathway,1.2132440548529577e-06
GO:BP,GO:0002429,immune response-activating cell surface receptor signaling pathway,1.1526697724109931e-05
GO:BP,GO:0002768,immune response-regulating cell surface receptor signaling pathway,1.804546315694192e-05
GO:BP,GO:0002757,immune response-activating signaling pathway,0.00010472328350999403
GO:BP,GO:0030183,B cell differentiation,0.0001081748356311306
GO:BP,GO:0002764,immune response-regulating signaling pathway,0.00013873084525308315
GO:BP,GO:0002253,activation of immune response,0.00020281635829071652
GO:BP,GO:0006959,humoral immune response,0.0007068601216810977
GO:BP,GO:0050778,positive regulation of immune response,0.0009073992298111468
GO:CC,GO:0071753,IgM immunoglobulin complex,8.336266533392603e-12
GO:CC,GO:0071755,IgM B cell receptor complex,3.070358264418012e-09
GO:CC,GO:0019814,immunoglobulin complex,4.722699999676506e-08
GO:CC,GO:0019815,B cell receptor complex,6.13821537715585e-08
GO:CC,GO:0042571,"immunoglobulin complex, circulating",5.060590096828851e-07
GO:CC,GO:0071754,"IgM immunoglobulin complex, circulating",4.0697598794860864e-05
GO:CC,GO:0071756,pentameric IgM immunoglobulin complex,4.0697598794860864e-05
GO:CC,GO:0070062,extracellular exosome,0.0007615609756534102
GO:CC,GO:1903561,extracellular vesicle,0.0008143002636790568
GO:CC,GO:0043230,extracellular organelle,0.0008165616886033091
GO:MF,GO:0034987,immunoglobulin receptor binding,1.6646923605823584e-06
GO:MF,GO:0042834,peptidoglycan binding,0.002260673472432767
GO:MF,GO:0003823,antigen binding,0.0030833002979702064
GO:MF,GO:0019865,immunoglobulin binding,0.004074042368374788
GO:MF,GO:0031210,phosphatidylcholine binding,0.006414690769754622
GO:MF,GO:0050997,quaternary ammonium group binding,0.011483236932529166
KEGG,KEGG:04662,B cell receptor signaling pathway,0.02865419768522913
